,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkRoot,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilType,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
7268,1,3,2,2,0,8,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,2
7269,0,3,0,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7270,0,3,0,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7271,1,3,3,2,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,0
7272,0,3,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
7273,1,3,2,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
7274,1,3,3,4,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7275,0,3,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1
7276,1,3,3,2,0,8,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,2
7277,0,0,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1
7278,1,3,2,4,0,8,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,0
7279,0,5,2,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,2,1
7280,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,3,4,2
7281,1,3,2,4,0,7,1,0,1,0,1,2,1,2,7,6,0,2,1,0,7,4,0
7282,1,3,3,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
7283,0,5,0,8,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,2,1
7285,1,3,2,2,0,8,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,4
7286,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2
7287,1,3,3,4,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,4
7288,1,3,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7289,0,3,2,4,0,5,0,0,0,6,0,2,2,2,5,5,0,0,1,4,0,1,2
7290,1,3,3,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2
7292,0,3,2,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,2,1
7293,1,2,3,2,0,8,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,2
7295,1,3,3,2,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,4
7296,1,3,2,2,0,7,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,2
7297,1,3,3,2,0,7,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,2
7298,0,0,2,4,0,5,0,0,0,6,0,2,2,2,5,5,0,0,1,4,3,1,2
7300,0,3,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7301,1,2,3,2,0,7,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,4
7302,1,3,2,2,0,7,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,4
7303,1,3,3,2,0,7,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,2
7304,0,0,0,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1
7305,0,2,2,4,0,5,0,0,0,5,0,2,2,2,5,5,0,1,1,4,4,1,2
7306,1,3,2,4,0,8,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,4
7307,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7308,0,5,0,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
7309,1,3,3,2,0,8,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,2
7310,0,5,0,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7311,1,3,3,2,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,2
7312,1,3,3,4,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,4
7313,0,5,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7314,0,5,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7315,1,3,3,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,0
7316,1,3,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
7317,1,3,2,2,0,7,1,0,1,0,1,2,1,2,6,7,0,2,1,0,7,4,0
7318,0,0,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1
7319,1,2,2,4,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
7320,1,3,2,2,0,8,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,0
7321,1,3,2,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
7323,1,3,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
7324,0,2,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,8,1,2
7325,1,5,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7326,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,8,4,2
7327,0,0,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
7328,0,0,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7329,1,3,3,2,0,7,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,2
7330,1,3,2,4,0,8,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,0
7331,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
7332,1,3,2,2,0,8,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,0
7333,0,0,0,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7334,0,3,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7336,1,3,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7337,1,3,3,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7338,1,2,2,2,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,0
7339,1,5,2,4,0,7,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,0
7340,1,3,3,4,0,7,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,4
7342,1,3,3,4,0,7,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,0
7343,0,3,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
7344,1,2,3,4,0,8,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,2
7345,0,0,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7346,1,2,2,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7347,1,3,2,2,0,8,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,2
7348,0,3,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7349,0,5,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7350,1,3,2,2,0,8,1,0,1,0,1,2,1,2,7,6,0,2,1,0,7,4,2
7351,0,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,1,2
7353,0,0,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7354,1,2,3,4,0,7,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7355,1,2,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
7356,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
7357,0,3,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7358,0,5,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7360,0,3,0,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7361,1,3,2,2,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7362,1,3,3,2,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,4
7363,1,3,2,4,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,4
7364,1,5,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
7365,0,3,2,4,0,5,0,0,0,6,0,2,2,2,5,5,0,1,1,4,4,1,2
7368,1,5,2,4,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,0
7370,1,3,3,4,0,7,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,4
7371,0,3,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7372,0,0,2,3,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1
7373,1,3,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
7374,0,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,4,2
7375,0,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,4,2
7377,0,3,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7378,1,2,2,4,0,8,1,0,1,0,1,2,1,2,6,6,0,2,1,0,7,4,0
7379,1,3,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7380,1,2,3,4,0,7,1,0,1,0,1,2,1,2,6,6,0,2,1,0,7,4,2
7381,1,3,3,2,0,8,1,0,1,0,1,2,1,2,7,6,0,2,1,0,7,4,0
7382,1,3,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7383,1,3,2,2,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,4
7384,0,0,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7386,1,3,3,2,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,0
7387,0,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,8,4,2
7388,1,3,2,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
7389,0,0,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7390,0,5,2,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7391,1,3,2,4,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,2
7392,1,3,3,4,0,8,1,0,1,0,1,2,2,2,6,6,0,2,1,0,7,4,4
7393,1,3,2,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7394,1,3,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7395,1,3,2,2,0,7,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,2
7396,1,3,3,4,0,8,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,4
7397,0,0,2,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7398,1,3,3,2,0,8,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,4
7399,0,0,0,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7401,1,5,2,4,0,7,1,0,1,0,1,2,2,1,7,6,0,2,1,0,7,4,4
7402,1,3,3,2,0,8,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,2
7403,0,5,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7404,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,4,2
7405,1,3,3,2,0,8,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,2
7406,0,0,2,4,0,5,0,0,0,6,0,2,2,2,5,5,0,1,1,4,3,1,2
7407,1,3,3,2,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7408,1,3,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7409,1,3,2,2,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,4
7410,0,0,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7411,0,3,2,4,0,5,0,0,0,5,0,2,2,2,5,5,0,1,1,4,3,1,2
7412,0,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,4,2
7413,1,5,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
7415,0,5,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1
7416,1,3,2,4,0,7,1,0,1,0,1,2,1,2,6,6,0,2,1,0,7,4,2
7417,0,3,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7418,1,3,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
7419,1,3,3,2,0,8,1,0,1,0,1,2,2,2,6,6,0,2,1,0,7,4,0
7420,1,3,3,4,0,7,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,0
7422,1,3,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7423,1,3,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
7424,0,2,2,4,0,5,0,0,0,11,0,2,2,2,5,5,0,0,1,4,0,1,2
7425,1,3,3,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7426,1,3,3,4,0,8,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,0
7427,1,3,3,4,0,8,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,0
7428,1,2,3,4,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,4
7429,1,3,2,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7430,1,3,3,2,0,7,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,2
7431,0,5,2,4,0,5,0,0,0,5,0,2,2,2,5,5,0,1,1,4,4,1,2
7432,1,2,2,2,0,7,1,0,1,0,1,2,1,2,7,6,0,2,1,0,7,4,4
7433,0,3,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7434,1,3,2,2,0,7,1,0,1,0,1,2,2,2,6,6,0,2,1,0,7,4,2
7435,1,3,2,2,0,8,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7436,0,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,4,2
7437,1,3,2,4,0,7,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,2
7438,0,5,0,3,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1
7439,0,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,4,2
7440,1,2,2,2,0,7,1,0,1,0,1,2,2,2,6,6,0,2,1,0,7,4,4
7441,1,3,2,4,0,7,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,0
7443,0,5,0,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7444,0,3,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7445,0,0,2,4,0,5,0,0,0,5,0,2,2,2,5,5,0,0,1,4,0,1,2
7446,1,3,3,2,0,7,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,4
7447,1,3,3,2,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,2
7449,0,5,0,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7450,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
7451,1,3,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7452,1,3,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7453,1,2,3,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
7454,0,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,0,4,2
7455,1,2,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7456,1,3,2,4,0,7,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,4
7457,1,3,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
7458,0,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,8,1,2
7459,0,5,0,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1
7460,1,3,2,4,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,4
7461,1,3,3,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
7462,0,5,2,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7463,1,3,3,4,0,7,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,0
7464,1,3,2,2,0,7,1,0,1,0,1,2,1,2,7,6,0,2,1,0,7,4,0
7465,1,3,3,2,0,8,1,0,1,0,1,2,2,1,7,6,0,2,1,0,7,4,2
7466,0,0,2,4,0,5,0,0,0,6,0,2,2,2,5,5,0,0,1,4,4,1,2
7467,0,0,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7469,1,3,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
7470,1,3,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
7471,1,3,3,2,0,8,1,0,1,0,1,2,2,1,7,6,0,2,1,0,7,4,0
7472,1,3,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7473,1,3,3,2,0,7,1,0,1,0,1,2,1,2,6,6,0,2,1,0,7,4,2
7474,1,3,2,2,0,7,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,0
7475,1,5,2,2,0,8,1,0,1,0,1,2,1,2,6,7,0,2,1,0,7,4,4
7476,1,3,2,2,0,7,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,0
7477,1,3,2,4,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,0
7478,0,0,0,3,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7481,1,3,2,4,0,8,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,4
7483,1,3,2,4,0,7,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,2
7485,0,5,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7486,1,3,3,4,0,8,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,0
7487,1,3,2,4,0,7,1,0,1,0,1,2,1,2,7,6,0,2,1,0,7,4,2
7488,1,2,3,4,0,8,1,0,1,0,1,2,2,2,6,6,0,2,1,0,7,4,0
7489,0,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,8,1,2
7490,1,3,3,4,0,7,1,0,1,0,1,2,2,2,6,6,0,2,1,0,7,4,0
7491,1,2,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7492,1,3,2,4,0,7,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,4
7493,1,2,3,2,0,7,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7494,1,3,2,4,0,7,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,4
7495,1,5,3,2,0,7,1,0,1,0,1,2,2,2,6,6,0,2,1,0,7,4,0
7496,1,3,3,4,0,8,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,4
7497,0,5,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7498,0,5,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7499,0,5,0,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7500,1,3,2,4,0,7,1,0,1,0,1,2,1,2,6,7,0,2,1,0,7,4,0
7501,1,3,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7502,1,3,3,2,0,8,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,4
7503,1,3,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7504,1,3,2,4,0,8,1,0,1,0,1,2,1,2,6,6,0,2,1,0,7,4,4
7505,1,3,3,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
7506,1,3,3,2,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,4
7507,1,3,2,4,0,8,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,0
7508,1,3,2,2,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,0
7509,0,2,2,4,0,5,0,0,0,6,0,2,2,2,5,5,0,0,1,4,4,1,2
7510,1,2,2,4,0,7,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,0
7511,1,3,2,4,0,7,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,2
7512,0,5,2,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1
7513,0,5,0,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7514,1,3,3,4,0,7,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,0
7515,0,5,2,4,0,5,0,0,0,5,0,2,2,2,5,5,0,0,1,4,4,1,2
7516,1,3,3,4,0,7,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,2
7517,1,3,3,4,0,7,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7518,1,3,3,4,0,7,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,4
7519,1,3,3,2,0,7,1,0,1,0,1,2,1,2,6,7,0,2,1,0,7,4,2
7520,1,3,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7521,0,0,2,4,0,5,0,0,0,11,0,2,2,2,5,5,0,0,1,4,0,1,2
7522,0,2,2,4,0,5,0,0,0,6,0,2,2,2,5,5,0,1,1,4,3,1,2
7523,0,0,2,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7524,1,3,2,4,0,8,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,2
7525,0,5,2,4,0,5,0,0,0,5,0,2,2,2,5,5,0,0,1,4,3,1,2
7526,1,3,3,4,0,7,1,0,1,0,1,2,1,2,6,7,0,2,1,0,7,4,0
7527,0,0,0,3,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7528,0,0,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7529,1,5,2,4,0,7,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,0
7530,0,5,2,4,0,5,0,0,0,5,0,2,2,2,5,5,0,1,1,4,0,1,2
7531,0,5,2,8,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,2,1
7533,0,3,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7534,0,5,2,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,2,1
7536,0,5,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,8,1,2
7537,1,3,2,2,0,8,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,2
7538,1,3,3,2,0,7,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7539,0,5,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7540,0,3,0,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7541,0,0,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7542,0,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,0,4,2
7543,1,3,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7544,1,2,3,2,0,7,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,4
7545,1,3,2,2,0,7,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,2
7546,0,3,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,4,2
7548,1,3,3,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
7549,0,0,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
7550,1,3,2,2,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,4
7551,0,3,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7552,1,3,3,4,0,7,1,0,1,0,1,2,2,1,6,6,0,2,1,0,7,4,2
7553,1,3,2,4,0,7,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7554,0,2,2,4,0,5,0,0,0,11,0,2,2,2,5,5,0,1,1,4,0,1,2
7555,1,3,2,4,0,8,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,2
7556,1,3,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7557,0,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,4,2
7558,0,5,0,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,2,1
7559,0,5,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7560,0,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,0,4,2
7561,1,3,2,4,0,8,1,0,1,0,1,2,2,2,6,6,0,2,1,0,7,4,4
7562,1,3,3,2,0,8,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,4
7563,0,5,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7564,1,3,3,2,0,8,1,0,1,0,1,2,1,2,6,6,0,2,1,0,7,4,0
7565,0,5,0,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7566,1,3,2,4,0,7,1,0,1,0,1,2,1,1,6,6,0,2,1,0,7,4,2
7567,1,2,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7568,1,3,2,2,0,7,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,0
7570,1,3,2,2,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,2
7571,1,3,2,4,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,4
7572,0,0,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7573,1,3,3,4,0,7,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,2
7574,1,3,2,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
7575,0,3,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7576,1,3,3,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7577,1,3,2,2,0,8,1,0,1,0,1,2,2,1,7,6,0,2,1,0,7,4,2
