,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkRoot,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilType,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
7348,3,2,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7349,3,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7350,5,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7351,3,2,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,2
7352,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,1,2
7354,0,2,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7355,2,3,4,0,7,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7356,2,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
7357,3,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
7358,3,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7359,5,0,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7361,3,0,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7362,3,2,2,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7363,3,3,2,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,4
7364,3,2,4,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,4
7365,5,3,2,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4
7366,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,1,2
7369,5,2,4,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,0
7371,3,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7372,3,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7373,0,2,3,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1
7374,3,2,2,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4
7375,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,4,2
7376,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,0,4,2
7378,3,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7379,2,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
7380,3,2,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7381,2,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7382,3,3,2,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7383,3,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7384,3,2,2,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,4
7385,0,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7387,3,3,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7388,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,8,4,2
7389,3,2,2,0,2,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4
7390,0,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7391,5,2,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7392,3,2,4,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,2
7393,3,3,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7394,3,2,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7395,3,3,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7396,3,2,2,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
7397,3,3,4,0,8,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,4
7398,0,2,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7399,3,3,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7400,0,0,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7402,5,2,4,0,7,1,0,1,0,1,2,2,1,7,6,0,2,1,0,7,4,4
7403,3,3,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7404,5,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7405,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,4,2
7406,3,3,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7407,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,1,2
7408,3,3,2,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7409,3,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7410,3,2,2,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,4
7411,0,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7412,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,3,1,2
7413,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,4,2
7414,5,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
7416,5,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1
7417,3,2,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7418,3,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7419,3,2,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
7420,3,3,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7421,3,3,4,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7423,3,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7424,3,3,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4
7425,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,0,1,2
7426,3,3,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7427,3,3,4,0,8,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,0
7428,3,3,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7429,2,3,4,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,4
7430,3,2,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7431,3,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7432,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,1,2
7433,2,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4
7434,3,2,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7435,3,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
7436,3,2,2,0,8,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7437,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,4,2
7438,3,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7439,5,0,3,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1
7440,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,4,4,2
7441,2,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7442,3,2,4,0,7,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,0
7444,5,0,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7445,3,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7446,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,0,1,2
7447,3,3,2,0,7,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,4
7448,3,3,2,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,2
7450,5,0,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7451,3,2,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
7452,3,3,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7453,3,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7454,2,3,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
7455,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,0,4,2
7456,2,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7457,3,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7458,3,2,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
7459,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,8,1,2
7460,5,0,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1
7461,3,2,4,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,4
7462,3,3,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
7463,5,2,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7464,3,3,4,0,7,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,0
7465,3,2,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7466,3,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2
7467,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,4,1,2
7468,0,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7470,3,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
7471,3,3,2,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
7472,3,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
7473,3,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7474,3,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7475,3,2,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7476,5,2,2,0,8,1,0,1,0,1,2,1,2,6,7,0,2,1,0,7,4,4
7477,3,2,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7478,3,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7479,0,0,3,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7482,3,2,4,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7484,3,2,4,0,7,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,2
7486,5,0,3,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7487,3,3,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
7488,3,2,4,0,7,1,0,1,0,1,2,1,2,7,6,0,2,1,0,7,4,2
7489,2,3,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7490,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,8,1,2
7491,3,3,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7492,2,3,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7493,3,2,4,0,7,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,4
7494,2,3,2,0,7,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7495,3,2,4,0,7,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,4
7496,5,3,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7497,3,3,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7498,5,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7499,5,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7500,5,0,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7501,3,2,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
7502,3,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7503,3,3,2,0,8,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,4
7504,3,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7505,3,2,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
7506,3,3,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
7507,3,3,2,0,8,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,4
7508,3,2,4,0,8,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,0
7509,3,2,2,0,7,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,0
7510,2,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,0,1,4,4,1,2
7511,2,2,4,0,7,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,0
7512,3,2,4,0,7,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,2
7513,5,2,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1
7514,5,0,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7515,3,3,4,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0
7516,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,4,1,2
7517,3,3,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
7518,3,3,4,0,7,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7519,3,3,4,0,7,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,4
7520,3,3,2,0,7,1,0,1,0,1,2,1,2,6,7,0,2,1,0,7,4,2
7521,3,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7522,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,0,1,2
7523,2,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,3,1,2
7524,0,2,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7525,3,2,4,0,8,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,2
7526,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,3,1,2
7527,3,3,4,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
7528,0,0,3,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7529,0,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7530,5,2,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7531,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,0,1,2
7532,5,2,8,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,2,1
7534,3,2,3,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,3,1
7535,5,2,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,2,1
7537,5,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,8,1,2
7538,3,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7539,3,3,2,0,7,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7540,5,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7541,3,0,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,3,1
7542,0,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7543,3,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,1,1,4,0,4,2
7544,3,3,4,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7545,2,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7546,3,2,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7547,3,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,3,4,2
7549,3,3,4,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4
7550,0,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
7551,3,2,2,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,4
7552,3,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7553,3,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7554,3,2,4,0,7,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7555,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,0,1,2
7556,3,2,4,0,8,1,0,1,0,1,2,1,1,7,6,0,2,1,0,7,4,2
7557,3,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7558,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,4,2
7559,5,0,8,0,5,1,1,0,2,0,0,1,1,7,7,0,2,2,4,7,2,1
7560,5,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7561,5,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,0,4,2
7562,3,2,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7563,3,3,2,0,8,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,4
7564,5,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7565,3,3,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0
7566,5,0,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1
7567,3,2,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2
7568,2,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0
7569,3,2,2,0,7,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,0
7571,3,2,2,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,2
7572,3,2,4,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,4
7573,0,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7574,3,3,4,0,7,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,2
7575,3,2,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4
7576,3,0,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7577,3,3,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2
7578,3,2,2,0,8,1,0,1,0,1,2,2,1,7,6,0,2,1,0,7,4,2
7579,3,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
7580,3,2,2,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7581,3,0,8,0,5,1,1,0,2,0,0,2,1,7,7,0,2,2,4,7,2,1
7582,3,3,2,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0
7583,3,3,2,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7584,0,0,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
7585,5,2,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
7586,0,2,3,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1
7587,3,3,2,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7588,3,2,4,0,8,1,0,1,0,1,2,2,1,7,7,0,2,1,0,7,4,4
7589,3,3,2,0,8,1,0,1,0,1,2,1,1,7,7,0,2,1,0,7,4,0
7590,0,2,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
7591,2,2,2,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7592,3,2,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0
7593,3,2,8,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1
7594,3,3,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7595,3,2,2,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2
7596,3,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7598,3,2,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4
7599,3,3,2,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7601,3,3,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2
7603,3,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7604,3,0,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7605,3,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0
7606,3,2,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7607,3,2,4,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,2
7608,3,3,4,0,8,1,0,1,0,1,2,2,2,7,6,0,2,1,0,7,4,2
7609,5,0,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,2,1
7610,0,2,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1
7611,3,3,2,0,7,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7612,0,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,1,2
7613,3,3,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4
7614,3,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4
7615,0,2,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1
7616,3,2,2,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,4
7617,0,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,4,4,2
7618,2,2,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,4
7619,3,2,2,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,0
7620,3,2,4,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,2
7621,3,3,4,0,8,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2
7622,0,0,3,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,2,1
7623,3,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1
7624,3,2,4,0,8,1,0,1,0,1,2,2,1,6,7,0,2,1,0,7,4,2
7625,2,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7626,5,2,8,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,3,1
7627,5,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,0,1,2
7628,3,2,4,0,7,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,4
7629,3,3,4,0,7,1,0,1,0,1,2,2,2,7,7,0,2,1,0,7,4,2
7630,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,0,4,2
7631,0,0,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7632,5,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,2,1
7633,2,3,2,0,8,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,4
7634,3,3,2,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2
7636,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,8,1,2
7637,3,2,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0
7638,5,2,4,0,7,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,0
7639,3,3,2,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0
7640,0,2,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1
7641,0,2,3,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7642,3,0,3,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,2,1
7643,3,0,3,0,5,1,1,0,7,0,0,1,1,7,7,0,2,2,4,7,2,1
7644,5,0,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1
7645,3,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4
7646,2,3,2,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,2
7647,3,3,2,0,7,1,0,1,0,1,2,2,2,6,7,0,2,1,0,7,4,2
7648,2,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7649,0,2,8,0,5,1,1,0,7,0,0,1,2,7,7,0,2,2,4,7,3,1
7650,3,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1
7651,0,0,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,2,1
7652,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,0,1,2
7653,3,3,2,0,7,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,0
7654,3,2,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4
7655,3,2,4,0,8,1,0,1,0,1,2,2,1,7,6,0,2,1,0,7,4,4
7656,2,3,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0
7657,5,2,2,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,2
7658,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,4,4,2
7659,3,0,8,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
7660,3,2,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0
7661,5,2,4,0,8,1,0,1,0,1,2,1,2,7,7,0,2,1,0,7,4,0
7662,0,0,3,0,5,1,1,0,10,0,0,2,1,7,7,0,2,2,4,7,3,1
7663,3,3,4,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0
7664,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,8,1,2
7665,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,4,2
7666,3,3,2,0,7,1,0,1,0,1,2,1,1,6,7,0,2,1,0,7,4,4
